activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,389979,[],CHEMBL673255,Displacement of [3H]WIN-35428 from monkey dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,,,CHEMBL1127828,J. Med. Chem.,1994.0,"{'bei': '23.27', 'le': '0.61', 'lle': '5.94', 'sei': '30.35'}",CHEMBL300226,,CHEMBL300226,8.97,False,http://www.openphacts.org/units/Nanomolar,106153,=,1,True,=,,IC50,nM,,1.08,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1.08
,391047,[],CHEMBL879564,Inhibition of [3H]dopamine uptake in HEK cells expressing human DAT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '21.94', 'le': '0.42', 'lle': '4.55', 'sei': '9.13'}",CHEMBL132683,,CHEMBL132683,6.39,False,http://www.openphacts.org/units/Nanomolar,254386,=,1,True,=,,IC50,nM,,406.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,406.0
,391566,[],CHEMBL672990,Inhibition of [3H]WIN-35428 radioligand binding to the Dopamine Transporter in guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000249,cell membrane format,Cl.OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '29.07', 'le': '0.53', 'lle': '6.89', 'sei': '16.51'}",CHEMBL544370,,CHEMBL1193030,8.96,False,http://www.openphacts.org/units/Nanomolar,253122,=,1,True,=,,IC50,nM,,1.09,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1.09
,391570,[],CHEMBL672996,Ability to block the uptake of 5-HT at the Dopamine transporter of HEK cells expressing cDNA for the human transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,Cl.OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL544370,,CHEMBL1193030,8.66,False,http://www.openphacts.org/units/Nanomolar,253122,=,1,True,=,,IC50,nM,,2.21,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2.21
,392728,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.64', 'le': '0.27', 'lle': '0.66', 'sei': '41.26'}",CHEMBL417049,,CHEMBL417049,6.48,False,http://www.openphacts.org/units/Nanomolar,117060,=,1,True,=,,IC50,nM,,330.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.33
,392738,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '18.68', 'le': '0.34', 'lle': '2.70', 'sei': '49.30'}",CHEMBL26320,,CHEMBL26320,7.75,False,http://www.openphacts.org/units/Nanomolar,117058,=,1,True,=,,IC50,nM,,18.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.018
,392888,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL370805,COCAINE,CHEMBL370805,6.53,False,http://www.openphacts.org/units/Nanomolar,253093,=,1,True,=,,IC50,nM,,296.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,296.0
,392896,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '26.13', 'le': '0.51', 'lle': '5.16', 'sei': '22.08'}",CHEMBL336100,,CHEMBL336100,7.91,False,http://www.openphacts.org/units/Nanomolar,253131,=,1,True,=,,IC50,nM,,12.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,12.3
,392900,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL336100,,CHEMBL336100,7.04,False,http://www.openphacts.org/units/Nanomolar,253131,=,1,True,=,,IC50,nM,,91.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,91.0
,393941,[],CHEMBL879868,Ability to displace [3H]WIN-35428 from Dopamine Transporter in guinea pig striatal membrane,F,,,BAO_0000190,BAO_0000249,cell membrane format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL781,MAZINDOL,CHEMBL781,7.37,False,http://www.openphacts.org/units/Nanomolar,253128,=,1,True,=,,IC50,nM,,42.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,42.6
,393945,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL781,MAZINDOL,CHEMBL781,7.37,False,http://www.openphacts.org/units/Nanomolar,253128,=,1,True,=,,IC50,nM,,43.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,43.0
,396562,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.01', 'le': '0.28', 'lle': '1.26', 'sei': '26.51'}",CHEMBL67024,,CHEMBL67024,6.50,False,http://www.openphacts.org/units/Nanomolar,117062,=,1,True,=,,IC50,nM,,320.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.32
,396691,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL130668,,CHEMBL130668,7.23,False,http://www.openphacts.org/units/Nanomolar,253100,=,1,True,=,,IC50,nM,,59.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,59.0
,397773,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.09', 'le': '0.28', 'lle': '0.86', 'sei': '42.51'}",CHEMBL443797,,CHEMBL443797,6.68,False,http://www.openphacts.org/units/Nanomolar,117061,=,1,True,=,,IC50,nM,,210.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.21
,399055,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '22.16', 'le': '0.42', 'lle': '4.85', 'sei': '12.04'}",CHEMBL370805,COCAINE,CHEMBL370805,6.72,False,http://www.openphacts.org/units/Nanomolar,117057,=,1,True,=,,IC50,nM,,190.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.19
,403102,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.95', 'le': '0.27', 'lle': '0.93', 'sei': '26.16'}",CHEMBL421867,,CHEMBL421867,6.41,False,http://www.openphacts.org/units/Nanomolar,117056,=,1,True,=,,IC50,nM,,390.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.39
,403248,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '26.44', 'le': '0.52', 'lle': '5.70', 'sei': '18.47'}",CHEMBL336940,,CHEMBL336940,8.32,False,http://www.openphacts.org/units/Nanomolar,253108,=,1,True,=,,IC50,nM,,4.75,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4.75
,403252,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL336940,,CHEMBL336940,7.38,False,http://www.openphacts.org/units/Nanomolar,253108,=,1,True,=,,IC50,nM,,42.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,42.0
,404690,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.11', 'le': '0.26', 'lle': '0.82', 'sei': '25.72'}",CHEMBL66112,,CHEMBL66112,6.30,False,http://www.openphacts.org/units/Nanomolar,117065,=,1,True,=,,IC50,nM,,500.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.5
,404821,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL133043,,CHEMBL133043,7.52,False,http://www.openphacts.org/units/Nanomolar,253098,=,1,True,=,,IC50,nM,,30.4,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,30.4
,404832,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,OC1(c2ccc3c(c2)OCCO3)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '19.13', 'le': '0.35', 'lle': '4.17', 'sei': '10.87'}",CHEMBL415522,,CHEMBL415522,5.90,False,http://www.openphacts.org/units/Nanomolar,253121,=,1,True,=,,IC50,nM,,1260.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1260.0
,405984,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '23.60', 'le': '0.43', 'lle': '5.27', 'sei': '12.80'}",CHEMBL435787,,CHEMBL435787,6.95,False,http://www.openphacts.org/units/Nanomolar,253123,=,1,True,=,,IC50,nM,,113.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,113.0
,405990,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccccc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL133902,,CHEMBL133902,6.14,False,http://www.openphacts.org/units/Nanomolar,253116,=,1,True,=,,IC50,nM,,730.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,730.0
,408363,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,CC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '23.26', 'le': '0.45', 'lle': '2.83', 'sei': '44.25'}",CHEMBL132962,,CHEMBL132962,6.90,False,http://www.openphacts.org/units/Nanomolar,253130,=,1,True,=,,IC50,nM,,125.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,125.0
,408365,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,OC1(c2ccc(Cl)cc2)c2cccc(-c3ccccc3)c2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '17.76', 'le': '0.34', 'lle': '2.13', 'sei': '17.89'}",CHEMBL334596,,CHEMBL334596,6.41,False,http://www.openphacts.org/units/Nanomolar,253105,=,1,True,=,,IC50,nM,,390.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,390.0
,409467,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '16.40', 'le': '0.30', 'lle': '1.52', 'sei': '26.81'}",CHEMBL63703,,CHEMBL63703,6.57,False,http://www.openphacts.org/units/Nanomolar,117059,=,1,True,=,,IC50,nM,,270.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.27
,413288,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,OC1(c2ccc(Cl)cc2)c2c(ccc3c2OCO3)C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '19.60', 'le': '0.38', 'lle': '4.10', 'sei': '11.87'}",CHEMBL415523,,CHEMBL415523,6.45,False,http://www.openphacts.org/units/Nanomolar,253107,=,1,True,=,,IC50,nM,,359.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,359.0
,415619,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.42', 'le': '0.28', 'lle': '1.09', 'sei': '27.85'}",CHEMBL67203,,CHEMBL67203,6.82,False,http://www.openphacts.org/units/Nanomolar,117066,=,1,True,=,,IC50,nM,,150.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.15
,417730,[],CHEMBL879564,Inhibition of [3H]dopamine uptake in HEK cells expressing human DAT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '21.61', 'le': '0.41', 'lle': '4.45', 'sei': '8.99'}",CHEMBL132683,,CHEMBL132683,6.29,False,http://www.openphacts.org/units/Nanomolar,254385,=,1,True,=,,IC50,nM,,507.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,507.0
,420582,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C2(O)c3ccccc3C3=NCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '24.82', 'le': '0.45', 'lle': '5.00', 'sei': '15.44'}",CHEMBL129832,,CHEMBL129832,6.96,False,http://www.openphacts.org/units/Nanomolar,253099,=,1,True,=,,IC50,nM,,110.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,110.0
,421385,[],CHEMBL879564,Inhibition of [3H]dopamine uptake in HEK cells expressing human DAT,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCc1ccc(O)c(O)c1,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '41.37', 'le': '0.79', 'lle': '5.74', 'sei': '9.53'}",CHEMBL59,DOPAMINE,CHEMBL59,6.34,False,http://www.openphacts.org/units/Nanomolar,254390,=,1,True,=,,IC50,nM,,460.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,460.0
,422043,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL130477,,CHEMBL130477,8.43,False,http://www.openphacts.org/units/Nanomolar,253094,=,1,True,=,,IC50,nM,,3.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,3.7
,422046,[],CHEMBL879868,Ability to displace [3H]WIN-35428 from Dopamine Transporter in guinea pig striatal membrane,F,,,BAO_0000190,BAO_0000249,cell membrane format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL130477,,CHEMBL130477,8.38,False,http://www.openphacts.org/units/Nanomolar,253094,=,1,True,=,,IC50,nM,,4.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4.2
,422060,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL132955,,CHEMBL132955,8.22,False,http://www.openphacts.org/units/Nanomolar,253111,=,1,True,=,,IC50,nM,,6.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,6.0
,422899,[],CHEMBL879564,Inhibition of [3H]dopamine uptake in HEK cells expressing human DAT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '21.37', 'le': '0.40', 'lle': '4.61', 'sei': '11.61'}",CHEMBL370805,COCAINE,CHEMBL370805,6.48,False,http://www.openphacts.org/units/Nanomolar,254382,=,1,True,=,,IC50,nM,,330.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,330.0
,424584,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c2c(c1)C1=NCCN1C2(O)c1ccc(Cl)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '22.93', 'le': '0.45', 'lle': '3.94', 'sei': '20.02'}",CHEMBL334576,,CHEMBL334576,7.17,False,http://www.openphacts.org/units/Nanomolar,253106,=,1,True,=,,IC50,nM,,67.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,67.1
,426640,[],CHEMBL879564,Inhibition of [3H]dopamine uptake in HEK cells expressing human DAT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '18.17', 'le': '0.34', 'lle': '3.36', 'sei': '12.09'}",CHEMBL335423,,CHEMBL335423,5.80,False,http://www.openphacts.org/units/Nanomolar,254389,=,1,True,=,,IC50,nM,,1568.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1568.0
,427104,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.77', 'le': '0.29', 'lle': '1.25', 'sei': '28.48'}",CHEMBL67078,,CHEMBL67078,6.98,False,http://www.openphacts.org/units/Nanomolar,117063,=,1,True,=,,IC50,nM,,105.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.105
,427241,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.02', 'le': '0.49', 'lle': '5.26', 'sei': '17.48'}",CHEMBL132082,,CHEMBL132082,7.88,False,http://www.openphacts.org/units/Nanomolar,253109,=,1,True,=,,IC50,nM,,13.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,13.3
,427245,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL132082,,CHEMBL132082,7.78,False,http://www.openphacts.org/units/Nanomolar,253109,=,1,True,=,,IC50,nM,,16.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,16.7
,428350,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.42', 'le': '0.27', 'lle': '0.96', 'sei': '26.28'}",CHEMBL417035,,CHEMBL417035,6.44,False,http://www.openphacts.org/units/Nanomolar,117055,=,1,True,=,,IC50,nM,,364.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.364
,428360,[],CHEMBL670828,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '12.81', 'le': '0.24', 'lle': '0.08', 'sei': '37.55'}",CHEMBL69380,,CHEMBL69380,5.90,False,http://www.openphacts.org/units/Nanomolar,117064,=,1,True,=,,IC50,nM,,1260.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,1.26
,428460,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '22.79', 'le': '0.45', 'lle': '4.55', 'sei': '15.92'}",CHEMBL132954,,CHEMBL132954,7.17,False,http://www.openphacts.org/units/Nanomolar,253110,=,1,True,=,,IC50,nM,,67.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,67.1
,428464,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL132954,,CHEMBL132954,7.22,False,http://www.openphacts.org/units/Nanomolar,253110,=,1,True,=,,IC50,nM,,60.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,60.0
,430888,[],CHEMBL672394,Displacement of [3H]WIN-35428 from Dopamine Transporter of guinea pig striatal membrane,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '28.01', 'le': '0.54', 'lle': '4.02', 'sei': '48.25'}",CHEMBL336613,,CHEMBL336613,7.53,False,http://www.openphacts.org/units/Nanomolar,253129,=,1,True,=,,IC50,nM,,29.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,29.7
,430892,[],CHEMBL672997,Inhibition of dopamine uptake in HEK cells expressing human dopamine transporter (hDAT),F,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL336613,,CHEMBL336613,8.22,False,http://www.openphacts.org/units/Nanomolar,253129,=,1,True,=,,IC50,nM,,6.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,6.0
